Bedroom,Bathroom,Property Size in sqft,Nearby School,Nearby Mall,Completion Year,Num of Floors,Total Units,Parking Lot,Bus Stop,Mall,Park,School,Hospital,Highway,Railway Station,Land Title_Malay Reserved,Land Title_Non Bumi Lot,State_Kedah,State_Kelantan,State_Kuala Lumpur,State_Labuan,State_Melaka,State_Negeri Sembilan,State_Pahang,State_Penang,State_Perak,State_Perlis,State_Putrajaya,State_Sabah,State_Sarawak,State_Selangor,State_Terengganu,Price
3,2,850.0,0,0,2022,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234000.0
3,2,1058.0,0,0,1989,16,260,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,330000.0
3,2,811.0,0,0,2006,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,260000.0
3,2,687.0,0,0,2019,22,614,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140000.0
3,2,1175.0,0,0,1995,32,614,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,430000.0
4,3,1396.0,0,0,2013,20,899,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,490000.0
1,1,391.0,0,0,2002,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180000.0
3,2,841.0,0,0,2021,23,237,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,660000.0
3,3,1162.0,0,1,2016,22,616,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,415000.0
1,1,661.0,0,0,2015,13,420,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308000.0
3,2,1000.0,0,0,2007,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,398000.0
2,2,1058.0,0,0,2014,9,631,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,950000.0
2,2,1213.0,0,0,2016,24,403,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,700000.0
3,2,773.0,0,0,2005,22,400,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235000.0
3,2,1200.0,0,0,1991,22,614,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400000.0
2,2,780.0,0,0,2019,22,961,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.0
4,3,1711.0,0,0,2012,10,210,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,790000.0
3,2,1100.0,1,0,2013,28,222,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,455000.0
3,2,1100.0,0,0,1989,6,180,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,398000.0
4,2,1331.0,0,0,2013,17,475,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,390000.0
3,2,1400.0,1,0,2025,18,288,2,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,385000.0
3,2,1200.0,0,0,2022,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,450000.0
3,2,850.0,0,0,2023,31,836,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,600000.0
3,2,1024.0,0,0,2013,4,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303000.0
3,3,1409.0,0,0,2019,26,220,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1300000.0
3,3,1409.0,0,0,2019,26,220,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1300000.0
3,2,1008.0,0,0,2015,12,306,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,244000.0
3,2,1000.0,0,0,2014,22,109,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,450000.0
2,1,512.0,0,0,2023,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,230000.0
2,1,409.0,0,0,2010,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,600000.0
3,2,970.0,1,1,1994,16,1000,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,350000.0
3,2,935.0,0,0,1997,22,1008,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,589000.0
3,2,850.0,0,0,1988,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,310000.0
3,3,1200.0,0,0,2005,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,499000.0
3,2,850.0,1,0,2010,5,614,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,289000.0
1,1,467.0,1,1,2018,43,956,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,299000.0
1,1,526.0,0,0,2002,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.0
3,2,987.0,0,0,2017,5,80,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,420000.0
3,2,1000.0,0,0,2003,22,109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,450000.0
3,2,1130.0,0,0,1995,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,810000.0
3,2,689.0,0,0,2025,22,614,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,170000.0
3,2,728.0,0,0,2019,22,614,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90000.0
3,2,650.0,0,0,2004,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110000.0
3,2,728.0,1,0,2003,22,614,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80000.0
3,2,1100.0,1,0,1991,22,614,2,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,460000.0
3,2,900.0,0,0,2021,5,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140000.0
3,2,1538.0,0,0,2000,14,1339,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,269000.0
2,2,886.0,0,0,2008,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,360000.0
3,2,945.0,1,0,1989,4,614,2,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,212000.0
3,2,1490.0,0,0,2003,22,614,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,599900.0
3,2,650.0,0,0,2026,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,209000.0
3,1,657.0,0,0,2021,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,158000.0
3,2,1198.0,0,0,2021,22,406,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500000.0
4,3,1750.0,0,0,2013,38,203,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050000.0
3,2,960.0,0,0,2000,12,480,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340000.0
3,2,1160.0,0,0,1996,18,68,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,890000.0
3,2,1399.0,0,0,2006,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,480000.0
3,2,805.0,0,0,2005,6,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,317000.0
3,2,1153.0,0,0,2019,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,490000.0
4,2,1474.0,0,0,2004,23,173,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,700000.0
3,2,1523.0,0,0,1986,22,614,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,639000.0
3,1,650.0,0,0,2009,22,614,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,230000.0
3,2,1520.0,0,0,2026,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600000.0
3,2,969.0,0,0,2006,12,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,370000.0
3,2,665.0,0,0,1988,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113400.0
3,2,774.0,0,0,2016,36,630,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,530000.0
3,2,700.0,1,0,2000,10,360,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,270000.0
3,2,850.0,0,0,2026,5,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000.0
3,2,680.0,0,0,2025,5,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155000.0
3,3,1200.0,0,0,2015,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,499000.0
3,3,1200.0,0,0,1989,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,499000.0
3,2,700.0,0,0,2018,5,750,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,195000.0
4,3,1300.0,0,0,1995,22,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,290000.0
3,2,825.0,0,1,2021,22,359,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,170000.0
3,2,786.0,1,0,2023,22,614,2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,245000.0
3,2,803.0,0,0,2021,22,203,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,185000.0
3,2,750.0,0,0,2011,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,133650.0
3,2,1197.0,0,0,2026,22,300,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000.0
3,2,1528.0,0,0,2010,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,728888.0
3,2,1050.0,0,0,2007,10,102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,240000.0
3,2,1079.0,1,1,2002,22,1188,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,220000.0
1,1,452.0,0,0,2016,18,504,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,252000.0
3,2,850.0,1,0,2019,22,614,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,275000.0
3,2,932.0,1,1,2006,15,464,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,350000.0
3,2,1098.0,1,0,2019,22,684,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,359999.0
3,2,1062.0,0,0,2006,21,800,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,339999.0
3,3,1409.0,0,0,2019,26,220,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1150000.0
3,2,915.0,0,0,1995,5,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,330000.0
2,1,581.0,1,1,2021,36,816,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,520000.0
2,2,806.0,0,0,1988,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,339000.0
3,3,1045.0,0,0,1992,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,262000.0
3,2,770.0,0,0,2024,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000.0
4,2,1139.0,0,0,2008,12,196,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,390000.0
3,2,700.0,0,0,1985,17,1296,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,198000.0
4,2,1550.0,1,1,2010,22,600,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,635000.0
3,2,650.0,0,0,2019,14,90,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,180000.0
3,1,679.0,0,0,1986,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180000.0
3,2,1200.0,0,0,2009,22,614,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,430000.0
3,2,950.0,1,0,2011,29,1709,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,310000.0
3,4,2044.0,0,0,2014,22,135,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1250000.0
2,1,712.0,0,0,2003,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,250000.0
3,2,700.0,0,0,2019,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,368000.0
2,1,712.0,0,0,1987,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,250000.0
3,2,902.0,0,0,2018,4,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,360000.0
3,2,700.0,0,0,2001,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,328000.0
4,2,1206.0,1,0,2013,22,684,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,379999.0
3,2,863.0,1,0,2008,22,614,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,270000.0
4,3,1646.0,0,0,2018,44,378,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1150000.0
3,2,820.0,0,0,2005,5,480,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,225000.0
5,2,1164.0,0,0,1999,5,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295000.0
3,2,1033.0,0,0,2014,18,96,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,680000.0
3,2,712.0,0,0,2010,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160000.0
3,2,800.0,0,0,1995,10,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190000.0
3,2,900.0,0,0,2000,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000.0
3,2,850.0,1,0,2014,22,614,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,170000.0
3,2,928.0,1,1,1987,22,614,2,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300000.0
3,1,705.0,1,0,2023,22,614,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,270000.0
3,2,1399.0,0,0,2021,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,480000.0
4,4,1986.0,0,0,2006,22,82,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1500000.0
3,2,915.0,0,0,1998,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456000.0
3,2,932.0,1,1,2003,17,2240,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,399000.0
4,2,1228.0,0,0,2019,26,618,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,550000.0
4,2,1062.0,0,0,2005,25,588,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,369999.0
3,2,995.0,1,1,2009,22,521,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,420000.0
3,2,811.0,0,0,1996,4,368,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,239999.0
3,2,771.0,1,0,2006,18,200,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250000.0
3,2,895.0,0,0,2003,5,240,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,290000.0
3,2,1200.0,1,0,2008,27,798,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,330000.0
3,2,1185.0,0,0,2014,22,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300000.0
3,2,721.0,1,1,2008,15,614,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,229999.0
3,2,1062.0,0,0,2006,21,800,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,355000.0
3,2,721.0,1,1,2008,15,614,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,229999.0
3,2,1144.0,0,0,2011,29,1709,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,329999.0
3,2,1204.0,0,0,2010,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,480000.0
3,2,700.0,0,0,2001,18,492,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,273000.0
4,4,3200.0,0,0,1995,6,36,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1100000.0
3,2,1249.0,0,0,2020,33,256,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1450000.0
3,3,1459.0,0,0,2019,26,220,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1500000.0
3,2,1237.0,0,0,1985,8,67,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,365000.0
2,2,900.0,1,1,2008,35,302,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,720000.0
3,2,1399.0,0,0,2016,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,480000.0
1,1,388.0,0,0,2017,36,756,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238000.0
3,2,1036.0,0,0,2021,33,550,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,688000.0
3,2,1055.0,0,0,2026,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,269000.0
3,2,743.0,0,0,1985,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,220000.0
2,1,513.0,0,0,2024,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79900.0
2,2,880.0,0,0,2008,22,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,310000.0
2,1,550.0,0,0,1988,22,614,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,141750.0
3,2,1539.0,0,0,2026,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,680000.0
2,2,1056.0,0,0,1991,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,695000.0
3,2,830.0,0,0,2004,21,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190000.0
3,2,1400.0,0,0,2011,5,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388000.0
3,2,1000.0,0,0,2018,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,530000.0
4,4,6000.0,0,0,1986,22,614,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3200000.0
3,2,1008.0,0,0,1985,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,690000.0
4,2,833.0,0,0,2017,20,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238000.0
3,2,915.0,0,0,2023,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,245000.0
3,2,1493.0,0,0,2007,22,390,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,645000.0
3,2,650.0,0,0,2007,5,720,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90000.0
3,2,1055.0,0,0,2002,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,270000.0
3,2,1023.0,0,0,2019,22,1200,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300000.0
3,1,650.0,0,0,2018,22,614,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138000.0
3,2,795.0,0,0,1990,22,614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,280000.0
3,2,800.0,0,0,2008,29,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320000.0
3,2,860.0,0,0,2020,17,299,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,320000.0
3,2,1010.0,0,0,2011,22,531,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,680000.0
3,2,890.0,0,0,2016,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,248000.0
3,2,1050.0,0,0,1992,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,418000.0
3,2,1050.0,1,0,2015,12,280,2,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,418000.0
3,2,1010.0,0,0,2011,22,531,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,680000.0
3,2,890.0,0,0,2004,22,614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,248000.0
3,2,1050.0,0,0,1991,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,418000.0
3,2,1050.0,0,0,2015,12,280,2,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,418000.0
3,2,860.0,0,0,1998,9,378,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,258000.0
4,2,1184.0,1,0,2020,32,2000,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500000.0
3,3,1200.0,0,0,1998,22,614,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,528000.0
3,2,931.0,0,0,2007,500,516,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,306000.0
5,4,2266.0,0,0,1998,28,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2199999.0
1,1,438.0,0,0,2006,22,614,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,405000.0
3,2,950.0,0,0,2011,29,1709,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,299999.0
3,2,926.0,1,0,1985,22,684,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,299999.0
3,2,1098.0,1,0,2019,22,684,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,359999.0
4,2,1206.0,0,0,2014,22,684,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,375000.0
1,1,689.0,0,0,2017,40,1360,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,320000.0
